"word1","word2","freq"
"still","dont",2
"still","doubt",2
"still","early",2
"still","enjoy",2
"still","full",2
"still","funny",2
"still","getting",2
"still","going",2
"still","just",2
"still","know",2
"still","left",2
"still","let",2
"still","listen",2
"still","little",2
"still","long",2
"still","look",2
"still","looking",2
"still","missing",2
"still","open",2
"still","owns",2
"still","rolling",2
"still","see",2
"still","take",2
"still","talking",2
"still","things",2
"still","think",2
"still","uncertain",2
"still","use",2
"still","using",2
"still","will",2
"still","young",2
"stone","fruit",2
"stone","pony",2
"stood","stage",2
"stop","doors",2
"stop","feeling",2
"stop","im",2
"stop","playing",2
"stop","trying",2
"stop","whining",2
"stopped","tracks",2
"stopping","sure",2
"storage","unit",2
"store","bought",2
"store","building",2
"store","buy",2
"store","chicago",2
"store","opened",2
"store","will",2
"stored","away",2
"stories","going",2
"stories","like",2
"stories","people",2
"storm","will",2
"story","car",2
"story","close",2
"story","found",2
"story","groomer",2
"story","just",2
"story","ohio",2
"story","present",2
"story","really",2
"story","right",2
"story","see",2
"story","short",2
"story","told",2
"straight","answer",2
"strategies","success",2
"street","wanna",2
"strength","strength",2
"strickland","said",2
"strikeouts","one",2
"strong","deep",2
"strong","like",2
"strong","opinion",2
"strongly","associated",2
"stuart","said",2
"stuck","head",2
"stuck","roof",2
"student","drank",2
"student","loans",2
"students","already",2
"students","aren’t",2
"students","good",2
"students","simply",2
"students","take",2
"studio","now",2
"studying","really",2
"stuff","like",2
"stuff","might",2
"stunned","shock",2
"substitute","teacher",2
"succeed","cause",2
"success","mission",2
"suddenly","felt",2
"suffered","injuries",2
"suffering","consequence",2
"sugar","distress",2
"sugar","mixture",2
"suggest","read",2
"summer","fall",2
"summer","may",2
"summer","olympics",2
"summer","one",2
"summer","trip",2
"summers","ago",2
"summit","meeting",2
"sun-rich","deserts",2
"sun","rising",2
"sun","w",2
"sunday","afternoon",2
"sunday","day",2
"sunday","nights",2
"sunday","team",2
"sunny","day",2
"super","bowls",2
"super","busy",2
"super","fun",2
"super","hero",2
"super","moon",2
"super","quick",2
"supplier","chartwells-thompson",2
"supply","chains",2
"support","cause",2
"support","guys",2
"support","marriage",2
"supposed","operate",2
"sure","didnt",2
"sure","know",2
"sure","knows",2
"sure","learn",2
"sure","made",2
"sure","making",2
"sure","many",2
"sure","never",2
"sure","th",2
"sure","time",2
"sure","tune",2
"sure","wont",2
"sure","wrong",2
"surfers","kinda",2
"surgery","course",2
"surgery","later",2
"surgical","masks",2
"surprise","find",2
"surprise","im",2
"surprise","saw",2
"surprised","quickly",2
"surprisingly","well",2
"surrounded","lake",2
"surrounding","areas",2
"surrounding","communities",2
"surrounding","neighborhood",2
"suspended","entire",2
"swear","word",2
"swear","words",2
"swedish","immigrants",2
"sweet","memories",2
"sweetwaters","spring",2
"sword","childs",2
"swot","analysis",2
"swung","onto",2
"symbol","remembrance",2
"syria","including",2
"syria","turkey",2
"syrian","president",2
"system","can",2
"t-shirts","say",2
"table","seat",2
"table","share",2
"table","without",2
"tablespoon","flour",2
"taco","bell",2
"take","’s",2
"take","action",2
"take","challenge",2
"take","classes",2
"take","day",2
"take","deep",2
"take","effect",2
"take","english",2
"take","full",2
"take","get",2
"take","good",2
"take","home",2
"take","lead",2
"take","life",2
"take","many",2
"take","months",2
"take","move",2
"take","now",2
"take","original",2
"take","page",2
"take","pics",2
"take","picture",2
"take","pictures",2
"take","son",2
"take","stand",2
"take","take",2
"take","things",2
"take","training",2
"take","two",2
"taken","first",2
"taken","home",2
"taken","nearby",2
"taken","photo",2
"taken","time",2
"takes","back",2
"takes","couple",2
"takes","work",2
"taking","couple",2
"taking","credit",2
"taking","show",2
"taking","time",2
"talent","show",2
"talib","kweli",2
"talk","fast",2
"talk","like",2
"talk","police",2
"talk","show",2
"talking","aboutfufuuc",2
"talking","doesnt",2
"talking","last",2
"talking","mom",2
"talking","want",2
"target","audience",2
"taste","like",2
"tastes","like",2
"taught","lot",2
"tax","bills",2
"tax","income",2
"tax","rates",2
"tax","reform",2
"taxpayer","money",2
"taxpayers","will",2
"taylor","said",2
"tbodine","-",2
"tea","leaves",2
"tea","party",2
"teacher","appreciation",2
"teachers","union",2
"teachers","unions",2
"teaching","fellowship",2
"team","city",2
"team","everyone",2
"team","far",2
"team","gets",2
"team","home",2
"team","lead",2
"team","make",2
"team","much",2
"team","partner",2
"team","postseason",2
"team","state",2
"team","u",2
"teams","can",2
"teams","draft",2
"teams","tracks",2
"teams","will",2
"tears","welling",2
"technical","support",2
"technique","perfect",2
"technology","also",2
"ted","strickland",2
"teenage","girl",2
"teenage","years",2
"teething","hand",2
"television","show",2
"tell","”",2
"tell","child",2
"tell","friends",2
"tell","go",2
"tell","going",2
"tell","hes",2
"tell","just",2
"tell","make",2
"tell","now",2
"tell","one",2
"tell","people",2
"tell","stories",2
"tell","tale",2
"tell","u",2
"tell","ya",2
"telling","story",2
"tells","loves",2
"tells","story",2
"temperatures","will",2
"temple","chief",2
"temporary","tax",2
"ten","times",2
"tend","believe",2
"tend","think",2
"tenn","ufffd",2
"tennessee","ernie",2
"tent","cabins",2
"term","boy",2
"term","long",2
"term","used",2
"terrorizing","nolan",2
"terry","manning",2
"test","data",2
"test","drive",2
"test","kitchen",2
"test","results",2
"tested","wiles",2
"tests","done",2
"texas","produced",2
"texas","ranger",2
"texas","utah",2
"text","messages",2
"text","messaging",2
"text","pictures",2
"texture","without",2
"th-fastest","growth",2
"th","-",2
"th","april",2
"th","asked",2
"th","august",2
"th","ave",2
"th","avenue",2
"th","day",2
"th","final",2
"th","june",2
"th","last",2
"th","mar",2
"th","midnight",2
"th","president",2
"th","round",2
"th","season",2
"th","will",2
"thank","bottom",2
"thank","follow",2
"thank","following",2
"thank","husband",2
"thank","im",2
"thank","please",2
"thank","retweet",2
"thank","u",2
"thank","ya",2
"thankful","breathing",2
"thanks","birthday",2
"thanks","d",2
"thanks","everyone",2
"thanks","im",2
"thanks","info",2
"thanks","invite",2
"thanks","love",2
"thanks","miss",2
"thanks","part",2
"thanks","shout",2
"thanks","supporting",2
"thats","called",2
"thats","crazy",2
"thats","dont",2
"thats","far",2
"thats","fine",2
"thats","game",2
"thats","great",2
"thats","kind",2
"thats","large",2
"thats","mean",2
"thats","missing",2
"thats","part",2
"thats","people",2
"thats","perfect",2
"thats","problem",2
"thats","really",2
"thats","reason",2
"thats","saw",2
"thats","scary",2
"thats","still",2
"thats","tough",2
"thats","true",2
"thats","well",2
"theme","park",2
"theme","will",2
"theres","also",2
"theres","another",2
"theres","even",2
"theres","going",2
"theres","good",2
"theres","just",2
"theres","story",2
"theres","way",2
"theyre","getting",2
"theyre","joy",2
"theyre","just",2
"theyre","probably",2
"theyre","trying",2
"theyve","made",2
"thickets","blocking",2
"thing","’m",2
"thing","ask",2
"thing","ever",2
"thing","im",2
"thing","ive",2
"thing","know",2
"thing","life",2
"thing","makes",2
"thing","might",2
"thing","needed",2
"thing","us",2
"thing","will",2
"things","–",2
"things","’ve",2
"things","cause",2
"things","change",2
"things","changed",2
"things","differently",2
"things","easy",2
"things","enough",2
"things","find",2
"things","found",2
"things","go",2
"things","happening",2
"things","ive",2
"things","may",2
"things","maybe",2
"things","might",2
"things","one",2
"things","thought",2
"things","without",2
"things","working",2
"things","works",2
"things","worry",2
"think","’m",2
"think","’ve",2
"think","allowed",2
"think","anyone",2
"think","bad",2
"think","better",2
"think","different",2
"think","ever",2
"think","everyone",2
"think","fact",2
"think","feel",2
"think","friends",2
"think","future",2
"think","great",2
"think","interesting",2
"think","ive",2
"think","knew",2
"think","look",2
"think","means",2
"think","never",2
"think","right",2
"think","saw",2
"think","size",2
"think","someone",2
"think","spring",2
"think","still",2
"think","tank",2
"think","theyre",2
"think","things",2
"think","week",2
"think","worth",2
"think","youll",2
"thinking","’ll",2
"thinking","behind",2
"thinking","make",2
"thinking","maybe",2
"thinking","much",2
"thinking","years",2
"thinly","slice",2
"third","final",2
"third","place",2
"thomas","jefferson",2
"though","–",2
"though","didnt",2
"though","difficult",2
"though","hes",2
"though","knew",2
"though","like",2
"though","lol",2
"though","parents",2
"though","perhaps",2
"though","romney",2
"though","said",2
"though","small",2
"thought","“",2
"thought","best",2
"thought","bit",2
"thought","comes",2
"thought","day",2
"thought","felt",2
"thought","gonna",2
"thought","life",2
"thought","make",2
"thought","might",2
"thought","post",2
"thought","share",2
"thought","someone",2
"thought","sure",2
"thought","will",2
"thoughts","new",2
"thousands","acres",2
"thousands","potential",2
"thousands","will",2
"three-piece","metal",2
"three","bedrooms",2
"three","decades",2
"three","different",2
"three","innings",2
"three","interceptions",2
"three","last",2
"three","levels",2
"three","parts",2
"three","stars",2
"three","us",2
"thrift","supervision",2
"thrilled","work",2
"throughout","day",2
"throughout","history",2
"throughout","world",2
"throughout","year",2
"throw","one",2
"throw","party",2
"thrown","away",2
"thrown","good",2
"thursday","anthony",2
"thursday","april",2
"thursday","pm",2
"thursday","thursday",2
"ticket","prices",2
"ticket","sales",2
"tickets","months",2
"tie","th",2
"tight","end",2
"tight","ends",2
"till","pm",2
"tillman","said",2
"tim","burton",2
"tim","hagan",2
"tim","tebow",2
"time","–",2
"time","’s",2
"time","’ve",2
"time","alleged",2
"time","also",2
"time","always",2
"time","another",2
"time","anymore",2
"time","buy",2
"time","character",2
"time","clock",2
"time","combat",2
"time","coming",2
"time","day",2
"time","earlier",2
"time","eat",2
"time","elected",2
"time","energy",2
"time","enjoy",2
"time","enough",2
"time","ever",2
"time","express",2
"time","fastest",2
"time","favorite",2
"time","flies",2
"time","friends",2
"time","fun",2
"time","gets",2
"time","getting",2
"time","gives",2
"time","going",2
"time","gone",2
"time","great",2
"time","happy",2
"time","hard",2
"time","help",2
"time","helping",2
"time","hes",2
"time","history",2
"time","hit",2
"time","job",2
"time","know",2
"time","less",2
"time","like",2
"time","looking",2
"time","love",2
"time","making",2
"time","planned",2
"time","play",2
"time","pm",2
"time","read",2
"time","reading",2
"time","relax",2
"time","say",2
"time","see",2
"time","seems",2
"time","short",2
"time","shot",2
"time","someone",2
"time","started",2
"time","still",2
"time","taking",2
"time","tens",2
"time","thank",2
"time","thanks",2
"time","thought",2
"time","today",2
"time","use",2
"time","walked",2
"time","without",2
"time","years",2
"time","zone",2
"timely","manner",2
"timeplace","pm",2
"times","dont",2
"times","even",2
"times","ive",2
"times","journalist",2
"times","last",2
"times","life",2
"times","like",2
"times","likely",2
"times","row",2
"times","seen",2
"times","show",2
"times","something",2
"times","throughout",2
"times","use",2
"times","win",2
"tinker","tailor",2
"title","article",2
"title","game",2
"title","iii",2
"titled","“",2
"today","better",2
"today","day",2
"today","first",2
"today","get",2
"today","hope",2
"today","learned",2
"today","let",2
"today","like",2
"today","lunch",2
"today","marks",2
"today","new",2
"today","one",2
"today","remember",2
"today","still",2
"today","stop",2
"today","th",2
"today","thought",2
"today","told",2
"today","two",2
"today","want",2
"today","whats",2
"today","without",2
"today","year",2
"today","yes",2
"toffee","flavours",2
"together","along",2
"together","flour",2
"together","just",2
"together","little",2
"together","two",2
"told","ajc",2
"told","board",2
"told","can’t",2
"told","committee",2
"told","earlier",2
"told","father",2
"told","fine",2
"told","friends",2
"told","groomer",2
"told","im",2
"told","now",2
"told","officers",2
"told","room",2
"told","second",2
"told","story",2
"told","wanted",2
"told","whole",2
"told","ya",2
"tom","heckert",2
"tomorrow","also",2
"tomorrow","can",2
"tomorrow","friday",2
"tomorrow","go",2
"tomorrow","going",2
"tomorrow","ill",2
"tomorrow","morning",2
"tomorrow","need",2
"tomorrow","ok",2
"tomorrow","sure",2
"tomorrow","think",2
"tomorrow","well",2
"toni","morrison",2
"tonight","-",2
"tonight","get",2
"tonight","keep",2
"tonight","lets",2
"tonight","love",2
"tonight","might",2
"tonight","utah",2
"tonight","watch",2
"tony","committee",2
"tony","larussa",2
"took","action",2
"took","break",2
"took","credit",2
"took","days",2
"took","first",2
"took","get",2
"took","hours",2
"took","lot",2
"took","minutes",2
"took","part",2
"took","picture",2
"took","steps",2
"took","us",2
"took","years",2
"toothpick","inserted",2
"top","-",2
"top","defensive",2
"top","five",2
"top","last",2
"top","left",2
"top","notch",2
"top","offensive",2
"top","priority",2
"top","two",2
"top","want",2
"tornado","alley",2
"totally","rock",2
"touch","family",2
"tough","job",2
"tough","talk",2
"toward","end",2
"towels","season",2
"town","center",2
"town","given",2
"town","just",2
"towns","cities",2
"toy","joy",2
"toy","kids",2
"toys","christopher",2
"track","guns",2
"track","meet",2
"tracks","indycar",2
"tracy","clearer",2
"trade","center",2
"traditional","health",2
