"word1","freq"
"sophisticated",6
"soundtrack",6
"sp",6
"span",6
"specialty",6
"spectrum",6
"spencer",6
"spill",6
"spinner",6
"spiritually",6
"spite",6
"sponsors",6
"spotlight",6
"spx",6
"stained",6
"stairs",6
"stale",6
"stance",6
"standardized",6
"stanley",6
"startled",6
"steam",6
"stepping",6
"sticker",6
"stole",6
"strategic",6
"streaming",6
"strengthening",6
"strickland",6
"striking",6
"stripped",6
"strongest",6
"subjected",6
"subjects",6
"substance",6
"sucked",6
"suggestion",6
"suite",6
"summary",6
"supermarket",6
"supplier",6
"surprises",6
"survivors",6
"sushi",6
"suspected",6
"sustainable",6
"suv",6
"swamp",6
"sword",6
"sworn",6
"syrian",6
"t-shirt",6
"t-shirts",6
"tacos",6
"tactics",6
"technically",6
"techniques",6
"teenagers",6
"telephone",6
"themes",6
"tho",6
"thorough",6
"threats",6
"thrift",6
"thrill",6
"tht",6
"tiger",6
"tights",6
"timely",6
"todd",6
"ton",6
"tonite",6
"tops",6
"tournaments",6
"towels",6
"towers",6
"trains",6
"translation",6
"transport",6
"trapped",6
"treasury",6
"trending",6
"tressels",6
"tricky",6
"trilogy",6
"triple",6
"tuna",6
"twenty",6
"twisted",6
"two-year",6
"ue",6
"uh",6
"unhappy",6
"uniforms",6
"unite",6
"universitys",6
"unwanted",6
"upload",6
"uploaded",6
"upside",6
"upstairs",6
"usc",6
"utilities",6
"utility",6
"vacant",6
"va",6
"vague",6
"valentine",6
"venus",6
"vertical",6
"vessels",6
"vet",6
"volleyball",6
"voluntarily",6
"waking",6
"wandered",6
"warren",6
"warrior",6
"washing",6
"wears",6
"weighing",6
"wheelchair",6
"whereas",6
"whitney",6
"willis",6
"wireless",6
"wished",6
"wo",6
"wonders",6
"wool",6
"worthwhile",6
"wound",6
"wounds",6
"wrapping",6
"wright",6
"yankees",6
"yelled",6
"yield",6
"zoo",6
"-foot",5
"-hour",5
"-star",5
"-state",5
"‘‘",5
"“good",5
"abilities",5
"aboard",5
"abstract",5
"abundance",5
"abundant",5
"accents",5
"acceptable",5
"accidental",5
"accomplishments",5
"accountable",5
"achievements",5
"acid",5
"acknowledge",5
"acquired",5
"acute",5
"adjusting",5
"adopt",5
"adoptive",5
"advantages",5
"advocacy",5
"af",5
"afghan",5
"aggressive",5
"ahh",5
"aim",5
"airplane",5
"akron",5
"al-qaida",5
"alaska",5
"aldridge",5
"alec",5
"alignment",5
"allowance",5
"altar",5
"alumni",5
"amanda",5
"amazed",5
"ambassador",5
"ambition",5
"analogy",5
"anatomy",5
"andrea",5
"annie",5
"announces",5
"annually",5
"answering",5
"anti-",5
"anti-semitic",5
"antique",5
"anxious",5
"anyways",5
"apartments",5
"apes",5
"apologize",5
"appetite",5
"applicable",5
"arch",5
"archive",5
"ardent",5
"aries",5
"arlington",5
"artificial",5
"ash",5
"assessment",5
"associates",5
"assumption",5
"attempting",5
"attributed",5
"auditing",5
"autumn",5
"awaiting",5
"babylon",5
"bachmann",5
"backdrop",5
"backgrounds",5
"backwards",5
"badge",5
"bagel",5
"baker",5
"bamboo",5
"bang",5
"banning",5
"barbecue",5
"barcelona",5
"barrel",5
"barrier",5
"bat",5
"bats",5
"batting",5
"bedrooms",5
"belleville",5
"belonged",5
"beloved",5
"bend",5
"benefited",5
"bids",5
"bite",5
"blamed",5
"bland",5
"blitz",5
"blocks",5
"bone",5
"booking",5
"boosting",5
"bore",5
"bowie",5
"bracket",5
"bradley",5
"brains",5
"brazil",5
"breathed",5
"brighter",5
"brilliantly",5
"broker",5
"bros",5
"browse",5
"bruno",5
"buck",5
"bucks",5
"bud",5
"buds",5
"bugs",5
"bundle",5
"burned",5
"burnt",5
"bury",5
"businessman",5
"butler",5
"buys",5
"cakes",5
"cal",5
"cam",5
"camden",5
"cameron",5
"cancelled",5
"cape",5
"capped",5
"captains",5
"cared",5
"caribbean",5
"carroll",5
"castro",5
"cavaliers",5
"cedar",5
"celebrity",5
"cereal",5
"chambers",5
"chanting",5
"charities",5
"charlotte",5
"charming",5
"chats",5
"cheesecake",5
"chemical",5
"chew",5
"childfree",5
"chilly",5
"chinas",5
"christie’s",5
"christianity",5
"churchill",5
"cigar",5
"city’s",5
"civic",5
"civilian",5
"civilians",5
"clap",5
"classrooms",5
"clippers",5
"cloves",5
"coalition",5
"coaster",5
"collect",5
"collecting",5
"colonial",5
"combat",5
"comics",5
"commenting",5
"committing",5
"competitors",5
"complain",5
"completion",5
"component",5
"components",5
"comprehend",5
"computing",5
"concentrate",5
"conducting",5
"conflicts",5
"confrontation",5
"conscious",5
"consensus",5
"consequence",5
"consideration",5
"contained",5
"containing",5
"contaminated",5
"contention",5
"contests",5
"contributions",5
"convey",5
"copics",5
"copied",5
"corporations",5
"correction",5
"corzine",5
"costa",5
"costume",5
"costumes",5
"cough",5
"counseling",5
"countryside",5
"courtroom",5
"cows",5
"coyotes",5
"creepy",5
"cricut",5
"crunchy",5
"crush",5
"cruz",5
"cupcake",5
"cupcakes",5
"curb",5
"cure",5
"currency",5
"curse",5
"customs",5
"cynical",5
"darling",5
"darn",5
"daughter’s",5
"db",5
"dean",5
"debated",5
"debts",5
"decidedly",5
"decides",5
"declaration",5
"decor",5
"decorating",5
"defeated",5
"delaware",5
"delta",5
"demonstrate",5
"dense",5
"denying",5
"depend",5
"dependent",5
"depict",5
"depot",5
"depp",5
"depressed",5
"derek",5
"designated",5
"desperate",5
"destroying",5
"destruction",5
"detectives",5
"detention",5
"developments",5
"diagnosis",5
"diaper",5
"diapers",5
"dickinson",5
"dinners",5
"directs",5
"disappointing",5
"disappointment",5
"discipline",5
"discover",5
"dismiss",5
"distant",5
"distraction",5
"distributed",5
"disturbing",5
"divine",5
"docs",5
"dolphins",5
"doubles",5
"drafted",5
"drained",5
"drastic",5
"drawings",5
"dribble",5
"drought",5
"dubbed",5
"eagle",5
"earliest",5
"economies",5
"edit",5
"educate",5
"effectiveness",5
"egypt",5
"eh",5
"elliot",5
"embarrassing",5
"employer",5
"encourages",5
"endorsement",5
"endure",5
"endured",5
"enjoyable",5
"enthusiastic",5
"entity",5
"envy",5
"epic",5
"errors",5
"escaped",5
"espresso",5
"essex",5
"estimate",5
"etchings",5
"evenly",5
"everytime",5
"examination",5
"examined",5
"excerpt",5
"excluded",5
"exempt",5
"exists",5
"expansion",5
"expansive",5
"extend",5
"extract",5
"exuberance",5
"exxon",5
"eyebrow",5
"factory",5
"family’s",5
"familys",5
"fare",5
"fascists",5
"fats",5
"favorable",5
"felony",5
"females",5
"fence",5
"fiber",5
"filings",5
"fills",5
"filmmaker",5
"fireplace",5
"fitted",5
"flair",5
"flavours",5
"flew",5
"flyers",5
"folded",5
"fords",5
"forensic",5
"forgiven",5
"founder",5
"founders",5
"fraction",5
"freak",5
"freed",5
"freeman",5
"freshly",5
"fridge",5
"friendships",5
"fringe",5
"frustrating",5
"fufuu",5
"fulfill",5
"fuller",5
"fundamentally",5
"funded",5
"funky",5
"gaga",5
"galaxy",5
"gallons",5
"gaping",5
"garcia",5
"gathered",5
"gaza",5
"gem",5
"generate",5
"generated",5
"generations",5
"gently",5
"genuine",5
"gerald",5
"gerovac",5
"gifted",5
"glance",5
"glimpse",5
"globe",5
"glow",5
"gonzalez",5
"goodell",5
"gourmet",5
"governance",5
"govt",5
"gown",5
"graduating",5
"graffiti",5
"grandchildren",5
"grandmothers",5
"grapes",5
"graphics",5
"greatness",5
"grounds",5
"grove",5
"grown-",5
"guidance",5
"guinness",5
"guitarist",5
"gujarat",5
"gulf",5
"habit",5
"haiti",5
"halftime",5
"halfway",5
"hampton",5
"handles",5
"hands-",5
"harmony",5
"harvard",5
"headphones",5
"heal",5
"healthier",5
"hearings",5
"heavily",5
"hefty",5
"hehe",5
"henderson",5
"high-speed",5
"hmm",5
"hobby",5
"homeland",5
"hula",5
"hummus",5
"hunter",5
"hunting",5
"hurting",5
"idiots",5
"idk",5
"idols",5
"ignorant",5
"il",5
"imax",5
"immaculate",5
"immigrant",5
"implement",5
"improper",5
"improves",5
"inaccurate",5
"inclined",5
"incomplete",5
"incorporate",5
"indicate",5
"indicted",5
"indie",5
"inevitable",5
"influential",5
"infringement",5
"inherent",5
"inn",5
"innocence",5
"inquiries",5
"insert",5
"insistent",5
"inspection",5
"inspector",5
"install",5
"instantly",5
"instrument",5
"insult",5
"inta",5
"intact",5
"integrated",5
"intend",5
"intensity",5
"intervene",5
"intricate",5
"intriguing",5
"investigations",5
"invisible",5
"iraq",5
"ironically",5
"isabel",5
"isolated",5
"itd",5
"itll",5
"jacket",5
"jamison",5
"jasmine",5
"jaw",5
"jbuescher",5
"jenkins",5
"jesse",5
"jordan",5
"judith",5
"juliet",5
"jurors",5
"jus",5
"karl",5
"kelley",5
"keyword",5
"kicked",5
"kiddos",5
"kirk",5
"kitchens",5
"kits",5
"knights",5
"kosher",5
"kris",5
"lamb",5
"lands",5
"large-scale",5
"laser",5
"lasting",5
"latte",5
"layers",5
"lb",5
"leaf",5
"leagues",5
"lean",5
"leftist",5
"lending",5
"lester",5
"lettuce",5
"levy",5
"liberals",5
"licensing",5
"licking",5
"lifelong",5
"likewise",5
"liking",5
"lily",5
"limitations",5
"lineman",5
"linen",5
"listing",5
"literacy",5
"livelihood",5
"livingston",5
"lobbyist",5
"locally",5
"lo",5
"locate",5
"logical",5
"logo",5
"low-income",5
"luggage",5
"lunches",5
"lush",5
"magistrate",5
"magnate",5
"magnificent",5
"maintaining",5
"makeup",5
"maps",5
"margins",5
"marker",5
"mason",5
"massachusetts",5
"masses",5
"mater",5
"mattered",5
"mayer",5
"mayfield",5
"mayors",5
"mccain",5
"mccarthy",5
"mcdonald",5
"mcdonalds",5
"mechanical",5
"medal",5
"medication",5
"mens",5
"mentality",5
"mentor",5
"methods",5
"metropolis",5
"mg",5
"mi",5
"michele",5
"mighty",5
"millennium",5
"minded",5
"minimal",5
"minimum",5
"minorities",5
"misleading",5
"mixer",5
"molecule",5
"monica",5
"mortality",5
"moss",5
"motive",5
"mound",5
"mouse",5
"mouths",5
"mtc",5
"murdered",5
"mushroom",5
"myth",5
"naming",5
"nap",5
"narrator",5
"nationally",5
"needing",5
"needle",5
"needles",5
"negotiations",5
"nerves",5
"nest",5
"networking",5
"neuman",5
"nevada",5
"newt",5
"newton",5
"nike",5
"nod",5
"noises",5
"northwestern",5
"norway",5
"notices",5
"noting",5
"nova",5
"nutella",5
"oakland",5
"observed",5
"oddly",5
"ohh",5
"oliver",5
"oo",5
"openly",5
"operates",5
"operator",5
"opposed",5
"orchestra",5
"organisation",5
"organised",5
"organize",5
"organizing",5
"øthe",5
"outfits",5
"outing",5
"outlet",5
"overcome",5
"overheard",5
"overly",5
"overseeing",5
"overweight",5
"owen",5
"packers",5
"paintings",5
"pam",5
"panthers",5
"paranoid",5
"partys",5
"paths",5
"patiently",5
"pauedhana",5
"peel",5
"peeps",5
"peer",5
"peers",5
"pencil",5
"pending",5
"penguin",5
"peppers",5
"perceived",5
"perspectives",5
"philippines",5
"philosophical",5
"pickles",5
"picnic",5
"pig",5
"pigs",5
"pineapple",5
"pinot",5
"pins",5
"pioneer",5
"pipe",5
"pit",5
"placing",5
"planner",5
"platform",5
"platforms",5
"plucked",5
"poland",5
"polling",5
"poors",5
"portable",5
"portugal",5
"post-dispatch",5
"posters",5
"pots",5
"potter",5
"ppg",5
"pr",5
"preference",5
"preferences",5
"preferred",5
"preheat",5
"prejudice",5
"premium",5
"prep",5
"prescription",5
"preventing",5
"principle",5
"privacy",5
"producers",5
"promoting",5
"props",5
"prosecution",5
"provider",5
"province",5
"provisions",5
"psychiatric",5
"puddles",5
"quarters",5
"quietly",5
"quirky",5
"raced",5
"racism",5
"radiation",5
"rafael",5
"rake",5
"ranging",5
"ratio",5
"rays",5
"readings",5
"realised",5
"rear",5
"receivers",5
"redevelopment",5
"reed",5
"reflect",5
"refrigerate",5
"refuse",5
"regarded",5
"regards",5
"regrets",5
"reinforce",5
"rejoice",5
"relaxed",5
"relentless",5
"religions",5
"remembers",5
"renaissance",5
"rendered",5
"repeating",5
"repeats",5
"requested",5
"reset",5
"resistance",5
"resorts",5
"retiring",5
"reveals",5
"revolutionary",5
"rewards",5
"rex",5
"rides",5
"ripped",5
"rite",5
"rivers",5
"roasted",5
"rockies",5
"rope",5
"rosen",5
"routine",5
"rsvp",5
"ruby",5
"ruins",5
"rushing",5
"rustic",5
"rusty",5
"sadness",5
"sail",5
"sailor",5
"sake",5
"salaries",5
"salsa",5
"samuel",5
"sanctions",5
"sandwiches",5
"sans",5
"saturated",5
"saul",5
"scanned",5
"scent",5
"schedules",5
"schmidt",5
"schneider",5
"scholars",5
"scotland",5
"scramble",5
"scrambling",5
"scratch",5
"scream",5
"screens",5
"sd",5
"seafood",5
"se",5
"seasoning",5
"seated",5
"secondary",5
"secretly",5
"seeks",5
"seldom",5
"senses",5
"separated",5
"sequence",5
"sermon",5
"sesame",5
"settlement",5
"seuss",5
"sewing",5
"sgt",5
"shade",5
"shallow",5
"shareholders",5
"sharply",5
"sheen",5
"shelby",5
"shifts",5
"shine",5
"shining",5
"shipments",5
"ships",5
"shootings",5
"shoppers",5
"shotgun",5
"shredded",5
"shrink",5
"shumpert",5
"sideline",5
"sights",5
"signal",5
"signature",5
"silently",5
"simultaneously",5
"singled",5
"sizes",5
"skirts",5
"skittles",5
"sleek",5
"slipping",5
"slogan",5
"slot",5
"slows",5
"sm",5
"smarter",5
"smiles",5
"smoked",5
"snoop",5
"snyder",5
"soak",5
"soap",5
"socialist",5
"socks",5
"sodium",5
"solomon",5
"sonic",5
"sore",5
"soy",5
"spa",5
"speaks",5
"specify",5
"spills",5
"spinach",5
"sporting",5
"spreading",5
"stacked",5
"stafford",5
"stagecoach",5
"stake",5
"standpoint",5
"stanford",5
"starbucks",5
"starters",5
"startups",5
"statue",5
"steelers",5
"stem",5
"stephen",5
"stern",5
"stew",5
"stiff",5
"stirring",5
"stored",5
"strained",5
"strategies",5
"strategist",5
"straw",5
"stretches",5
"stroll",5
"stuffing",5
"stylish",5
"subscribe",5
"suns",5
"supper",5
"supplied",5
"surreal",5
"suspend",5
"sweeping",5
"sweets",5
"swift",5
"switching",5
"symbols",5
"syndrome",5
"talents",5
"taxi",5
"tempted",5
"tendency",5
"tennis",5
"tension",5
"terminal",5
"terrorism",5
"testament",5
"threatening",5
"three-time",5
"threshold",5
"thrifting",5
"thumb",5
"thyme",5
"tiffany",5
"timing",5
"tires",5
"toddler",5
"toe",5
"tooth",5
"tortillas",5
"touchdowns",5
"touched",5
"touching",5
"touted",5
"towering",5
"tracy",5
"traditions",5
"traffickers",5
"transferring",5
"transformation",5
"transformers",5
"treasure",5
"trends",5
"tressel",5
"trigger",5
"trio",5
"triumph",5
"trivia",5
"troubles",5
"troubling",5
"troy",5
"tube",5
"tuck",5
"tucked",5
"tumor",5
"tunnels",5
"twins",5
"uncertain",5
"und",5
"undergo",5
"understandable",5
"undoubtedly",5
"unexpectedly",5
"unfinished",5
"unpaid",5
"unpleasant",5
"unto",5
"updated",5
"usda",5
"utah",5
"utterly",5
"vaccine",5
"variation",5
"varied",5
"vary",5
"versa",5
"versions",5
"vessel",5
"vic",5
"violated",5
"violations",5
"visitation",5
"vocabulary",5
"vocals",5
"voiced",5
"wagon",5
"walsh",5
"warming",5
"warn",5
"warriors",5
"wat",5
"weakness",5
"wednesdays",5
"weed",5
"weeds",5
"welcoming",5
"well-",5
"wheels",5
"whichever",5
"whining",5
"whip",5
"wicked",5
"wildcats",5
"willingness",5
"winters",5
"witch",5
"wks",5
"wolves",5
"wouldve",5
"wrestling",5
"xo",5
"yarn",5
"year’s",5
"year-old",5
"yolks",5
"yup",5
"zest",5
"zombies",5
"-house",4
"-inch",4
"-month-old",4
"-one",4
"-ounce",4
"-page",4
"-site",4
"‘’",4
"‘’s",4
"abbott",4
"abnormal",4
"abort",4
"abruptly",4
"abs",4
"abusing",4
"abusive",4
"abv",4
"academics",4
"accustomed",4
"ace",4
"achieving",4
"acoustic",4
"activated",4
"actively",4
"addicted",4
"adequate",4
"administrators",4
"admire",4
"admissions",4
"admits",4
"ado",4
"adulthood",4
"adventurous",4
"advocating",4
"affiliated",4
"ag",4
"ain’t",4
"airline",4
"albany",4
"aldermen",4
"alfred",4
"ali",4
"allan",4
"allison",4
"ally",4
"alma",4
"alternate",4
"alternating",4
"alton",4
"ambitions",4
"amen",4
"amendments",4
"ammunition",4
"amsterdam",4
"anchorage",4
"anecdotes",4
"anthem",4
"anticipated",4
"anyhow",4
"apollo",4
"apologized",4
"appeals",4
"applies",4
"appointments",4
"appreciative",4
"arbor",4
"ariz",4
"arkansas",4
"arnold",4
"aromas",4
"arranged",4
"arrangement",4
"arrests",4
"artichoke",4
"artwork",4
"ashamed",4
"ashlyn",4
"assemble",4
"assignment",4
"assists",4
"assumes",4
"astronaut",4
"astros",4
"athena",4
"athletics",4
"atleast",4
"atleo",4
"atm",4
"attacking",4
"attendees",4
"attraction",4
"auburn",4
"auditors",4
"aurora",4
"austerity",4
"authentic",4
"authorized",4
"auto",4
"automated",4
"av",4
"avoiding",4
"awe",4
"aww",4
"babys",4
"baird",4
"bald",4
"ballard",4
"balloons",4
"ballots",4
"banking",4
"barbie",4
"barton",4
"basics",4
"bathrooms",4
"battling",4
"bauer",4
"baylor",4
"bcs",4
"bearing",4
"beaten",4
"beaverton",4
"behave",4
"beijing",4
"beneficial",4
"benefiting",4
"benson",4
"bergen",4
"berlin",4
"berry",4
"beth",4
"betsy",4
"bianchi",4
"bieber",4
"billboard",4
"billing",4
"binds",4
"bio",4
"blaming",4
"blocking",4
"blowing",4
"boarding",4
"boiling",4
"bonnie",4
"bonuses",4
"booker",4
"booze",4
"boris",4
"borough",4
"bothered",4
"boulevard",4
"bourbon",4
"boutique",4
"boxer",4
"bracelets",4
"brady",4
"braves",4
"breasts",4
"bricks",4
"bridal",4
"brightly",4
"brighton",4
"brink",4
"broader",4
"bs",4
"bubbles",4
"bug",4
"built-",4
"bulbs",4
"bulk",4
"bummed",4
"burglary",4
"burial",4
"bushes",4
"bushs",4
"butterfly",4
"cabinet",4
"caffeine",4
"cain",4
"calculations",4
"calendar",4
"caltrans",4
"calvin",4
"cambridge",4
"cameras",4
"campaigns",4
"camping",4
"campuses",4
"cans",4
"capitalism",4
"cardio",4
"cardstock",4
"carey",4
"caring",4
"carnegie",4
"carolinas",4
"carve",4
"catches",4
"cathedral",4
"caution",4
"cavity",4
"cb",4
"celebrities",4
"cent",4
"ceos",4
"certified",4
"cfs",4
"challenger",4
"champagne",4
"chaney",4
"chaos",4
"chatting",4
"cheapest",4
"cheat",4
"cheek",4
"cheesy",4
"chefs",4
"chesapeake",4
"chess",4
"chiefs",4
"chile",4
"chiles",4
"chill",4
"chiweshe",4
"chopra",4
"choreographer",4
"chorus",4
"christi",4
"christina",4
"christine",4
"chronicles",4
"chuckle",4
"chunk",4
"churches",4
"circular",4
"citizenship”",4
"citizenship",4
"cj",4
"clan",4
"classical",4
"classmates",4
"classy",4
"claus",4
"clicking",4
"cliff",4
"cloth",4
"clue",4
"co-owner",4
"coarse",4
"codes",4
"collegiate",4
"colonel",4
"columnist",4
"columns",4
"colvin",4
"commence",4
"communion",4
"compassion",4
"compelling",4
"compiled",4
"complaining",4
"complexity",4
"composed",4
"composition",4
"compound",4
"comprised",4
"con",4
"concentrated",4
"concerning",4
"confiscated",4
"congressman",4
"connie",4
"considerably",4
"consisted",4
"consists",4
"constituents",4
"constraints",4
"contacts",4
"container",4
"contemplating",4
"contend",4
"continuously",4
"contrasting",4
"contributing",4
"convert",4
"converting",4
"cooks",4
"cooperative",4
"cope",4
"copper",4
"coral",4
"corinthians",4
"corrections",4
"cotto",4
"cougar",4
"counsel",4
"counters",4
"country’s",4
"courting",4
"courtyard",4
"coveted",4
"cow",4
"cowboys",4
"cox",4
"cps",4
"crab",4
"cracked",4
"crashes",4
"crater",4
"crave",4
"crawling",4
"craziest",4
"credentials",4
"crescent",4
"cries",4
"crowned",4
"cruel",4
"crunch",4
"crutches",4
"cs",4
"culinary",4
"cuomo",4
"cured",4
"curiosity",4
"curl",4
"curreny",4
"curriculum",4
"cursed",4
"curtain",4
"curtis",4
"curve",4
"cutter",4
"cv",4
"cyber",4
"daikon",4
"damascus",4
"dana",4
"danni",4
"davison",4
"daydream",4
"dealers",4
"debatable",4
"debates",4
"declare",4
"declares",4
"decorate",4
"decorations",4
"defender",4
"defenders",4
"defending",4
"definite",4
"definition",4
"deleted",4
"delighted",4
"demanding",4
"demands",4
"demonstrations",4
"demonstrators",4
"denies",4
"denise",4
"deployment",4
"depressing",4
"deputies",4
"designing",4
"desserts",4
"detractors",4
"developers",4
"develops",4
"devised",4
"diary",4
"dillon",4
"dim",4
"dimension",4
"diminished",4
"diplomats",4
"dipped",4
"dis",4
"disability",4
"disappoint",4
"disclose",4
"discounts",4
"discouraged",4
"discovers",4
"discrimination",4
"disguised",4
"dismissed",4
"dissolved",4
"distances",4
"distinctive",4
"distractions",4
"distributor",4
"divisions",4
"dl",4
"dms",4
"doe",4
"doin",4
"dolphin",4
"donald",4
"donate",4
"donating",4
"donut",4
"dos",4
"dots",4
"doubts",4
"downward",4
"doyle",4
"dps",4
"dramatic",4
"dread",4
"dreary",4
"drip",4
"dryer",4
"dublin",4
"dunno",4
"duration",4
"duties",4
"dye",4
"dyed",4
"eager",4
"earnest",4
"earnings",4
"easiest",4
"ebooks",4
"ecosystem",4
"educated",4
"efficiency",4
"elastic",4
"electrical",4
"element",4
"elephant",4
"elevator",4
"eli",4
"eliminating",4
"else’s",4
"elvis",4
"embarrassed",4
"embassy",4
"embedded",4
"emerging",4
"emissions",4
"emma",4
"emotion",4
"enchanting",4
"endangered",4
"endurance",4
"enduring",4
"engineer",4
"engineers",4
"enrolled",4
"enters",4
"enthusiastically",4
"entities",4
"entrepreneurs",4
"envision",4
"ephesians",4
"equality",4
"equipped",4
"ernie",4
"essentials",4
"ethical",4
"evaluate",4
"evaluating",4
"evaluations",4
"evans",4
"evident",4
"ewing",4
"examining",4
"exceed",4
"exceptions",4
"excessive",4
"exercising",4
"existed",4
"exotic",4
"expanding",4
"expectation",4
"experimentation",4
"exposition",4
"expressing",4
"expressions",4
"ezekiel",4
"fab",4
"fairness",4
"fantasies",4
"fantasy",4
"fav",4
"fdic",4
"fellowship",4
"felton",4
"feminine",4
"fertilizer",4
"festivities",4
"fictional",4
"fierce",4
"filmed",4
"filters",4
"finances",4
"financing",4
"finite",4
"finna",4
"fires",4
"firstly",4
"five-year",4
"flacco",4
"flags",4
